1e-05,2.72884878234005e-05,2.437127622237056e-05,
3.1622776601683795e-05,3.1556525741814674e-05,2.816619570392551e-05,
0.0001,3.658539038927841e-05,3.258296010806696e-05,
0.00031622776601683794,4.258450478003385e-05,3.785913652687976e-05,
0.001,6.373852618150184e-05,5.553047406467709e-05,
0.0031622776601683794,0.00010037940151531317,7.753222345827783e-05,
0.01,0.0003191603085963449,0.0001817461078371205,
0.03162277660168379,0.002354132190407367,0.0005392491102983391,
0.1,0.014592327404126587,0.0016835624516302204,
0.31622776601683794,0.09510104756949501,0.008174114618847242,
1.0,1.0055450368778487,0.0428220055765836,
3.1622776601683795,170.00697725621498,0.19694275365300196,
10.0,3012.9278626060413,0.668380621214748,
31.622776601683793,44253.591963729676,2.2696080191341177,
100.0,10000000000.0,9.289671358224833,
316.22776601683796,10000000000.0,41.71260166582893,
1000.0,10000000000.0,210.79009291495365,
3162.2776601683795,10000000000.0,1421.836093808572,
10000.0,10000000000.0,13410.86973852561,
